"","Order","H","NH","SF","OF","NF","HWD","LWD","NCC","Season"
"495","rhodocyclales",138.333333333333,113.5,112.5,182.666666666667,182.666666666667,129.333333333333,92,61,"Harvest"
"496","rhodospirillales",470.666666666667,374.5,560.5,634.333333333333,634.333333333333,191,190,158.333333333333,"Harvest"
"497","rickettsiales",34,18,118.5,64.3333333333333,64.3333333333333,50,12,5.66666666666667,"Harvest"
"498","rubrobacterales",284.666666666667,154.5,325.5,556.333333333333,556.333333333333,144.666666666667,159,89.6666666666667,"Harvest"
"499","salinisphaerales",2,0,1,0,0,0,0,0,"Harvest"
"500","solibacterales",126.333333333333,144,103,169.666666666667,169.666666666667,93.3333333333333,35.6666666666667,21,"Harvest"
"501","solirubrobacterales",3481,3974.5,3845.5,4541.66666666667,4541.66666666667,1523.66666666667,1632,979,"Harvest"
"502","spartobacteria",44.6666666666667,56.5,46,45,45,12,12.6666666666667,8.66666666666667,"Harvest"
"503","sphaerobacterales",184.666666666667,172.5,246.5,294.666666666667,294.666666666667,48.3333333333333,51.6666666666667,50.3333333333333,"Harvest"
"504","sphingobacteriales",2908.33333333333,3151.5,2748,2788,2788,1264,939.333333333333,749.333333333333,"Harvest"
"505","sphingomonadales",2079,2316.5,2773,2914.66666666667,2914.66666666667,1044.66666666667,1014.66666666667,694,"Harvest"
"506","spirochaetales",5.66666666666667,5.5,5,7.66666666666667,7.66666666666667,14.5,3,6.66666666666667,"Harvest"
"507","synechococcales",27,11.5,33.5,14.3333333333333,14.3333333333333,9,8.66666666666667,6,"Harvest"
"508","syneschococcales",3.33333333333333,1,2,3,3,2,1,1,"Harvest"
"509","syntrophobacterales",223.666666666667,192,292.5,230.333333333333,230.333333333333,129,107.333333333333,75.6666666666667,"Harvest"
"510","thermales",20,25.5,20.5,36,36,6.33333333333333,6,3,"Harvest"
"511","thermoanaerobacterales",152.666666666667,64,159,129.666666666667,129.666666666667,53.3333333333333,55,37.6666666666667,"Harvest"
"512","thermoleophilales",611.333333333333,595,607.5,688,688,231.666666666667,294.333333333333,209.333333333333,"Harvest"
"513","thermomicrobiales",44.6666666666667,20,51,51.6666666666667,51.6666666666667,8.33333333333333,8.66666666666667,9,"Harvest"
"514","thiotrichales",18,18.5,17.5,22.3333333333333,22.3333333333333,12,4,6.33333333333333,"Harvest"
"515","verrucomicrobiales",970.666666666667,958,911,860.666666666667,860.666666666667,552.666666666667,264.333333333333,217.666666666667,"Harvest"
"516","xanthomonadales",633,595.5,763,964.666666666667,964.666666666667,229.666666666667,271,185,"Harvest"
"517","actinobacteria",0,1,0,1,1,0,0,0,"Harvest"
"518","bifidobacteriales",0,3,0,0,0,1.5,0,0,"Harvest"
"519","halanaerobiales",0,17,0,0,0,0,0,1,"Harvest"
"520","ktedonobacterales",0,1,3,2,2,1,2,2,"Harvest"
"521","mollicutes",0,1,0,0,0,0,0,0,"Harvest"
"522","selenomonadales",0,8,3,5.33333333333333,5.33333333333333,0,1,2,"Harvest"
"523","silvanigrellales",0,6,0,0,0,4,1.5,1,"Harvest"
"524","synergistales",0,4,1,3,3,1,2,0,"Harvest"
"525","thermodesulfobacteriales",0,16,5,6,6,1,1,0,"Harvest"
"526","thermolithobacterales",0,1,0,0,0,0,0,0,"Harvest"
"527","candidatus tectomicrobia",0,0,1,2,2,0,0,0,"Harvest"
"528","cellvibrinales",0,0,8,0,0,0,0,0,"Harvest"
"529","desulfarculales",0,0,2,0,0,0,0,0,"Harvest"
"530","procabacteriales",0,0,2,0,0,0,0,1,"Harvest"
"531","vibrionales",0,0,5,0,0,1,0,0,"Harvest"
"532","cardiobacteriales",0,0,0,1.5,1.5,0,0,0,"Harvest"
"533","deferribacterales",0,0,0,1,1,0,0,0,"Harvest"
"534","desulfurellales",0,0,0,5,5,2,0,1,"Harvest"
"535","natranaerobiales",0,0,0,4,4,0,0,2,"Harvest"
"536","oligoflexales",0,0,0,14,14,1,4,0,"Harvest"
"537","pelagibacterales",0,0,0,17.5,17.5,1,2,0,"Harvest"
"538","sneathiellales",0,0,0,1,1,0,0,0,"Harvest"
"539","chlorobiales",0,0,0,0,0,1,1,1,"Harvest"
"540","pasteurellales",0,0,0,0,0,1,0,0,"Harvest"
"541","ferritrophicales",0,0,0,0,0,0,0,6,"Harvest"
